gridnumber,capital,Portfolio[0 0 0],Portfolio[0 0 1],Portfolio[0 0 2],Portfolio[0 0 3],Portfolio[0 0 4],Portfolio[0 0 5],Portfolio[0 0 6],Portfolio[0 1 0],Portfolio[0 1 1],Portfolio[0 1 2],Portfolio[0 1 3],Portfolio[0 1 4],Portfolio[0 1 5],Portfolio[0 1 6],Portfolio[0 2 0],Portfolio[0 2 1],Portfolio[0 2 2],Portfolio[0 2 3],Portfolio[0 2 4],Portfolio[0 2 5],Portfolio[0 2 6],Portfolio[0 3 0],Portfolio[0 3 1],Portfolio[0 3 2],Portfolio[0 3 3],Portfolio[0 3 4],Portfolio[0 3 5],Portfolio[0 3 6],Portfolio[0 4 0],Portfolio[0 4 1],Portfolio[0 4 2],Portfolio[0 4 3],Portfolio[0 4 4],Portfolio[0 4 5],Portfolio[0 4 6],Portfolio[0 5 0],Portfolio[0 5 1],Portfolio[0 5 2],Portfolio[0 5 3],Portfolio[0 5 4],Portfolio[0 5 5],Portfolio[0 5 6],Portfolio[0 6 0],Portfolio[0 6 1],Portfolio[0 6 2],Portfolio[0 6 3],Portfolio[0 6 4],Portfolio[0 6 5],Portfolio[0 6 6],Portfolio[1 0 0],Portfolio[1 0 1],Portfolio[1 0 2],Portfolio[1 0 3],Portfolio[1 0 4],Portfolio[1 0 5],Portfolio[1 0 6],Portfolio[1 1 0],Portfolio[1 1 1],Portfolio[1 1 2],Portfolio[1 1 3],Portfolio[1 1 4],Portfolio[1 1 5],Portfolio[1 1 6],Portfolio[1 2 0],Portfolio[1 2 1],Portfolio[1 2 2],Portfolio[1 2 3],Portfolio[1 2 4],Portfolio[1 2 5],Portfolio[1 2 6],Portfolio[1 3 0],Portfolio[1 3 1],Portfolio[1 3 2],Portfolio[1 3 3],Portfolio[1 3 4],Portfolio[1 3 5],Portfolio[1 3 6],Portfolio[1 4 0],Portfolio[1 4 1],Portfolio[1 4 2],Portfolio[1 4 3],Portfolio[1 4 4],Portfolio[1 4 5],Portfolio[1 4 6],Portfolio[1 5 0],Portfolio[1 5 1],Portfolio[1 5 2],Portfolio[1 5 3],Portfolio[1 5 4],Portfolio[1 5 5],Portfolio[1 5 6],Portfolio[1 6 0],Portfolio[1 6 1],Portfolio[1 6 2],Portfolio[1 6 3],Portfolio[1 6 4],Portfolio[1 6 5],Portfolio[1 6 6],Portfolio[2 0 0],Portfolio[2 0 1],Portfolio[2 0 2],Portfolio[2 0 3],Portfolio[2 0 4],Portfolio[2 0 5],Portfolio[2 0 6],Portfolio[2 1 0],Portfolio[2 1 1],Portfolio[2 1 2],Portfolio[2 1 3],Portfolio[2 1 4],Portfolio[2 1 5],Portfolio[2 1 6],Portfolio[2 2 0],Portfolio[2 2 1],Portfolio[2 2 2],Portfolio[2 2 3],Portfolio[2 2 4],Portfolio[2 2 5],Portfolio[2 2 6],Portfolio[2 3 0],Portfolio[2 3 1],Portfolio[2 3 2],Portfolio[2 3 3],Portfolio[2 3 4],Portfolio[2 3 5],Portfolio[2 3 6],Portfolio[2 4 0],Portfolio[2 4 1],Portfolio[2 4 2],Portfolio[2 4 3],Portfolio[2 4 4],Portfolio[2 4 5],Portfolio[2 4 6],Portfolio[2 5 0],Portfolio[2 5 1],Portfolio[2 5 2],Portfolio[2 5 3],Portfolio[2 5 4],Portfolio[2 5 5],Portfolio[2 5 6],Portfolio[2 6 0],Portfolio[2 6 1],Portfolio[2 6 2],Portfolio[2 6 3],Portfolio[2 6 4],Portfolio[2 6 5],Portfolio[2 6 6],Portfolio[3 0 0],Portfolio[3 0 1],Portfolio[3 0 2],Portfolio[3 0 3],Portfolio[3 0 4],Portfolio[3 0 5],Portfolio[3 0 6],Portfolio[3 1 0],Portfolio[3 1 1],Portfolio[3 1 2],Portfolio[3 1 3],Portfolio[3 1 4],Portfolio[3 1 5],Portfolio[3 1 6],Portfolio[3 2 0],Portfolio[3 2 1],Portfolio[3 2 2],Portfolio[3 2 3],Portfolio[3 2 4],Portfolio[3 2 5],Portfolio[3 2 6],Portfolio[3 3 0],Portfolio[3 3 1],Portfolio[3 3 2],Portfolio[3 3 3],Portfolio[3 3 4],Portfolio[3 3 5],Portfolio[3 3 6],Portfolio[3 4 0],Portfolio[3 4 1],Portfolio[3 4 2],Portfolio[3 4 3],Portfolio[3 4 4],Portfolio[3 4 5],Portfolio[3 4 6],Portfolio[3 5 0],Portfolio[3 5 1],Portfolio[3 5 2],Portfolio[3 5 3],Portfolio[3 5 4],Portfolio[3 5 5],Portfolio[3 5 6],Portfolio[3 6 0],Portfolio[3 6 1],Portfolio[3 6 2],Portfolio[3 6 3],Portfolio[3 6 4],Portfolio[3 6 5],Portfolio[3 6 6],Portfolio[4 0 0],Portfolio[4 0 1],Portfolio[4 0 2],Portfolio[4 0 3],Portfolio[4 0 4],Portfolio[4 0 5],Portfolio[4 0 6],Portfolio[4 1 0],Portfolio[4 1 1],Portfolio[4 1 2],Portfolio[4 1 3],Portfolio[4 1 4],Portfolio[4 1 5],Portfolio[4 1 6],Portfolio[4 2 0],Portfolio[4 2 1],Portfolio[4 2 2],Portfolio[4 2 3],Portfolio[4 2 4],Portfolio[4 2 5],Portfolio[4 2 6],Portfolio[4 3 0],Portfolio[4 3 1],Portfolio[4 3 2],Portfolio[4 3 3],Portfolio[4 3 4],Portfolio[4 3 5],Portfolio[4 3 6],Portfolio[4 4 0],Portfolio[4 4 1],Portfolio[4 4 2],Portfolio[4 4 3],Portfolio[4 4 4],Portfolio[4 4 5],Portfolio[4 4 6],Portfolio[4 5 0],Portfolio[4 5 1],Portfolio[4 5 2],Portfolio[4 5 3],Portfolio[4 5 4],Portfolio[4 5 5],Portfolio[4 5 6],Portfolio[4 6 0],Portfolio[4 6 1],Portfolio[4 6 2],Portfolio[4 6 3],Portfolio[4 6 4],Portfolio[4 6 5],Portfolio[4 6 6],Portfolio[5 0 0],Portfolio[5 0 1],Portfolio[5 0 2],Portfolio[5 0 3],Portfolio[5 0 4],Portfolio[5 0 5],Portfolio[5 0 6],Portfolio[5 1 0],Portfolio[5 1 1],Portfolio[5 1 2],Portfolio[5 1 3],Portfolio[5 1 4],Portfolio[5 1 5],Portfolio[5 1 6],Portfolio[5 2 0],Portfolio[5 2 1],Portfolio[5 2 2],Portfolio[5 2 3],Portfolio[5 2 4],Portfolio[5 2 5],Portfolio[5 2 6],Portfolio[5 3 0],Portfolio[5 3 1],Portfolio[5 3 2],Portfolio[5 3 3],Portfolio[5 3 4],Portfolio[5 3 5],Portfolio[5 3 6],Portfolio[5 4 0],Portfolio[5 4 1],Portfolio[5 4 2],Portfolio[5 4 3],Portfolio[5 4 4],Portfolio[5 4 5],Portfolio[5 4 6],Portfolio[5 5 0],Portfolio[5 5 1],Portfolio[5 5 2],Portfolio[5 5 3],Portfolio[5 5 4],Portfolio[5 5 5],Portfolio[5 5 6],Portfolio[5 6 0],Portfolio[5 6 1],Portfolio[5 6 2],Portfolio[5 6 3],Portfolio[5 6 4],Portfolio[5 6 5],Portfolio[5 6 6],Portfolio[6 0 0],Portfolio[6 0 1],Portfolio[6 0 2],Portfolio[6 0 3],Portfolio[6 0 4],Portfolio[6 0 5],Portfolio[6 0 6],Portfolio[6 1 0],Portfolio[6 1 1],Portfolio[6 1 2],Portfolio[6 1 3],Portfolio[6 1 4],Portfolio[6 1 5],Portfolio[6 1 6],Portfolio[6 2 0],Portfolio[6 2 1],Portfolio[6 2 2],Portfolio[6 2 3],Portfolio[6 2 4],Portfolio[6 2 5],Portfolio[6 2 6],Portfolio[6 3 0],Portfolio[6 3 1],Portfolio[6 3 2],Portfolio[6 3 3],Portfolio[6 3 4],Portfolio[6 3 5],Portfolio[6 3 6],Portfolio[6 4 0],Portfolio[6 4 1],Portfolio[6 4 2],Portfolio[6 4 3],Portfolio[6 4 4],Portfolio[6 4 5],Portfolio[6 4 6],Portfolio[6 5 0],Portfolio[6 5 1],Portfolio[6 5 2],Portfolio[6 5 3],Portfolio[6 5 4],Portfolio[6 5 5],Portfolio[6 5 6],Portfolio[6 6 0],Portfolio[6 6 1],Portfolio[6 6 2],Portfolio[6 6 3],Portfolio[6 6 4],Portfolio[6 6 5],Portfolio[6 6 6]
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.0260902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0.0526058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.0795539,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1,0.98,1,1,0.95,1,0.97,1
4,0.106941,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1,0.08,0,1,0.95,1,0.97,1
5,0.134775,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1,0.48,1,1,1,1,0.98,1
6,0.163063,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1,0.23,0.02,1,1,1,1,1
7,0.191812,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1,0,1,0.03,1,1,1,1
8,0.22103,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96,0.31,0.62,0.94,1,1,1,0.96
9,0.250725,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96,0.03,0.64,0.94,1,0.98,1,0.96
